Sample,SampleP,Unit,MFRBlockHz,MeanAmpBlock,ACGViolationRatio,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_Si,tf_skw,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_MaxAmpNorm,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_End,wf_Crossing,wf_Pk10,wf_Pk90,wf_Pk50,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_EndSlopeTau,SmallCluster,SmallClusterName,RespPk,RespGo,RespGr,RespMF,RespMLI,ClusterNo,NewCluster,SubCluster,Label
20-15-06_DK186_probe1,20-15-06_DK186,571,8.72,13.69,0.03,58.261,0.079,0,0.006,5.296,1.246,1.663,1.149,1.983,1.525,35.158,0.23199999999999998,1.6480000000000001,0.040246423999999996,0.099237764,0.096954206,0.140247389,0.30089638,0.26,0.301578074,0.2,-0.04229917,0.011010546999999999,0.012311812,0.030089638,0.27080673899999996,0.150448188,0.301,-4.841719806,7.013491205,-0.817782791,0.188764052,,,0,1,0,0,0,5,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,571,8.72,13.69,0.03,58.261,0.079,0,0.006,5.296,1.246,1.663,1.149,1.983,1.525,35.158,0.23199999999999998,1.6480000000000001,0.040246423999999996,0.099237764,0.096954206,0.140247389,0.30089638,0.26,0.301578074,0.2,-0.04229917,0.011010546999999999,0.012311812,0.030089638,0.27080673899999996,0.150448188,0.301,-4.841719806,7.013491205,-0.817782791,0.188764052,,,0,1,0,0,0,5,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,540,5.31,18.12,0.0,8.09,0.149,1,0.055,6.769,0.624,0.5670000000000001,0.705,0.69,0.42100000000000004,4.26,0.037000000000000005,1.528,0.105058518,0.138058591,0.19035648800000002,0.249649598,0.6776215,0.4,0.248970356,0.24,-0.080948025,0.050190486,-0.060782709000000004,0.067762148,0.609859335,0.33881074200000005,0.6779999999999999,-4.93605507,4.377382187,-2.203010569,-0.46397842,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,540,5.31,18.12,0.0,8.09,0.149,1,0.055,6.769,0.624,0.5670000000000001,0.705,0.69,0.42100000000000004,4.26,0.037000000000000005,1.528,0.105058518,0.138058591,0.19035648800000002,0.249649598,0.6776215,0.4,0.248970356,0.24,-0.080948025,0.050190486,-0.060782709000000004,0.067762148,0.609859335,0.33881074200000005,0.6779999999999999,-4.93605507,4.377382187,-2.203010569,-0.46397842,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,571,8.72,13.69,0.03,58.261,0.079,0,0.006,5.296,1.246,1.663,1.149,1.983,1.525,35.158,0.23199999999999998,1.6480000000000001,0.040246423999999996,0.099237764,0.096954206,0.140247389,0.30089638,0.26,0.301578074,0.2,-0.04229917,0.011010546999999999,0.012311812,0.030089638,0.27080673899999996,0.150448188,0.301,-4.841719806,7.013491205,-0.817782791,0.188764052,,,0,1,0,0,0,5,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,535,4.64,16.43,0.0,6.8420000000000005,0.16899999999999998,1,0.069,6.721,0.622,0.575,0.693,0.684,0.41200000000000003,3.611,0.036000000000000004,1.589,0.039977072999999995,0.100137741,0.106001829,0.14759683099999998,0.25715894,0.27,0.384460685,0.17,-0.008409426,0.015940823,-0.012403016999999999,0.025715894,0.231443042,0.128579468,0.257,-9.684165471,6.503176045,-0.09695089800000001,0.248331475,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,280,21.55,9.6,0.02,48.994,0.028999999999999998,0,0.006999999999999999,6.112,0.7090000000000001,0.6459999999999999,1.083,0.823,0.547,25.628,0.053,2.476,,,,,,,,,,,,,,,,,,,,3.0,Potentially MLI,0,1,0,0,0,3,4,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,280,21.55,9.6,0.02,48.994,0.028999999999999998,0,0.006999999999999999,6.112,0.7090000000000001,0.6459999999999999,1.083,0.823,0.547,25.628,0.053,2.476,,,,,,,,,,,,,,,,,,,,3.0,Potentially MLI,0,1,0,0,0,3,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,540,5.31,18.12,0.0,8.09,0.149,1,0.055,6.769,0.624,0.5670000000000001,0.705,0.69,0.42100000000000004,4.26,0.037000000000000005,1.528,0.105058518,0.138058591,0.19035648800000002,0.249649598,0.6776215,0.4,0.248970356,0.24,-0.080948025,0.050190486,-0.060782709000000004,0.067762148,0.609859335,0.33881074200000005,0.6779999999999999,-4.93605507,4.377382187,-2.203010569,-0.46397842,,,0,1,0,0,0,3,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,280,21.55,9.6,0.02,48.994,0.028999999999999998,0,0.006999999999999999,6.112,0.7090000000000001,0.6459999999999999,1.083,0.823,0.547,25.628,0.053,2.476,,,,,,,,,,,,,,,,,,,,3.0,Potentially MLI,0,1,0,0,0,3,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,280,21.55,9.6,0.02,48.994,0.028999999999999998,0,0.006999999999999999,6.112,0.7090000000000001,0.6459999999999999,1.083,0.823,0.547,25.628,0.053,2.476,,,,,,,,,,,,,,,,,,,,3.0,Potentially MLI,0,1,0,0,0,3,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,280,21.55,9.6,0.02,48.994,0.028999999999999998,0,0.006999999999999999,6.112,0.7090000000000001,0.6459999999999999,1.083,0.823,0.547,25.628,0.053,2.476,,,,,,,,,,,,,,,,,,,,3.0,Potentially MLI,0,1,0,0,0,3,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,571,8.72,13.69,0.03,58.261,0.079,0,0.006,5.296,1.246,1.663,1.149,1.983,1.525,35.158,0.23199999999999998,1.6480000000000001,0.040246423999999996,0.099237764,0.096954206,0.140247389,0.30089638,0.26,0.301578074,0.2,-0.04229917,0.011010546999999999,0.012311812,0.030089638,0.27080673899999996,0.150448188,0.301,-4.841719806,7.013491205,-0.817782791,0.188764052,,,0,1,0,0,0,5,4,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,571,8.72,13.69,0.03,58.261,0.079,0,0.006,5.296,1.246,1.663,1.149,1.983,1.525,35.158,0.23199999999999998,1.6480000000000001,0.040246423999999996,0.099237764,0.096954206,0.140247389,0.30089638,0.26,0.301578074,0.2,-0.04229917,0.011010546999999999,0.012311812,0.030089638,0.27080673899999996,0.150448188,0.301,-4.841719806,7.013491205,-0.817782791,0.188764052,,,0,1,0,0,0,5,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,280,21.55,9.6,0.02,48.994,0.028999999999999998,0,0.006999999999999999,6.112,0.7090000000000001,0.6459999999999999,1.083,0.823,0.547,25.628,0.053,2.476,,,,,,,,,,,,,,,,,,,,3.0,Potentially MLI,0,1,0,0,0,3,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,540,5.31,18.12,0.0,8.09,0.149,1,0.055,6.769,0.624,0.5670000000000001,0.705,0.69,0.42100000000000004,4.26,0.037000000000000005,1.528,0.105058518,0.138058591,0.19035648800000002,0.249649598,0.6776215,0.4,0.248970356,0.24,-0.080948025,0.050190486,-0.060782709000000004,0.067762148,0.609859335,0.33881074200000005,0.6779999999999999,-4.93605507,4.377382187,-2.203010569,-0.46397842,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,535,4.64,16.43,0.0,6.8420000000000005,0.16899999999999998,1,0.069,6.721,0.622,0.575,0.693,0.684,0.41200000000000003,3.611,0.036000000000000004,1.589,0.039977072999999995,0.100137741,0.106001829,0.14759683099999998,0.25715894,0.27,0.384460685,0.17,-0.008409426,0.015940823,-0.012403016999999999,0.025715894,0.231443042,0.128579468,0.257,-9.684165471,6.503176045,-0.09695089800000001,0.248331475,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,825,6.43,15.44,0.03,14.46,0.11199999999999999,0,0.021,6.876,0.841,0.8170000000000001,0.8640000000000001,1.015,0.726,10.585999999999999,0.075,1.42,0.065,0.04984734,0.033605112,0.07697065,0.7578901,0.13,0.07,0.14,0.16030855,-0.047823082999999995,-0.017523556000000003,0.07578901099999999,0.682101095,0.378945053,0.758,-17.74816499,6.456517966,-0.473968055,0.07758675,,,0,1,0,0,0,3,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,540,5.31,18.12,0.0,8.09,0.149,1,0.055,6.769,0.624,0.5670000000000001,0.705,0.69,0.42100000000000004,4.26,0.037000000000000005,1.528,0.105058518,0.138058591,0.19035648800000002,0.249649598,0.6776215,0.4,0.248970356,0.24,-0.080948025,0.050190486,-0.060782709000000004,0.067762148,0.609859335,0.33881074200000005,0.6779999999999999,-4.93605507,4.377382187,-2.203010569,-0.46397842,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,540,5.31,18.12,0.0,8.09,0.149,1,0.055,6.769,0.624,0.5670000000000001,0.705,0.69,0.42100000000000004,4.26,0.037000000000000005,1.528,0.105058518,0.138058591,0.19035648800000002,0.249649598,0.6776215,0.4,0.248970356,0.24,-0.080948025,0.050190486,-0.060782709000000004,0.067762148,0.609859335,0.33881074200000005,0.6779999999999999,-4.93605507,4.377382187,-2.203010569,-0.46397842,,,0,1,0,0,0,3,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,571,8.72,13.69,0.03,58.261,0.079,0,0.006,5.296,1.246,1.663,1.149,1.983,1.525,35.158,0.23199999999999998,1.6480000000000001,0.040246423999999996,0.099237764,0.096954206,0.140247389,0.30089638,0.26,0.301578074,0.2,-0.04229917,0.011010546999999999,0.012311812,0.030089638,0.27080673899999996,0.150448188,0.301,-4.841719806,7.013491205,-0.817782791,0.188764052,,,0,1,0,0,0,5,4,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,228,13.99,12.67,0.01,84.325,0.025,0,0.003,4.751,0.9570000000000001,0.943,1.896,1.273,0.93,57.81399999999999,0.115,3.807,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.13342816300000002,0.147396553,1.3265689729999999,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,0.100001699,5.0,Go + MF,0,1,0,0,0,5,2,Go,4
19-11-11_YC040_probe1,19-11-11_YC040,280,21.55,9.6,0.02,48.994,0.028999999999999998,0,0.006999999999999999,6.112,0.7090000000000001,0.6459999999999999,1.083,0.823,0.547,25.628,0.053,2.476,,,,,,,,,,,,,,,,,,,,3.0,Potentially MLI,0,1,0,0,0,3,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,571,8.72,13.69,0.03,58.261,0.079,0,0.006,5.296,1.246,1.663,1.149,1.983,1.525,35.158,0.23199999999999998,1.6480000000000001,0.040246423999999996,0.099237764,0.096954206,0.140247389,0.30089638,0.26,0.301578074,0.2,-0.04229917,0.011010546999999999,0.012311812,0.030089638,0.27080673899999996,0.150448188,0.301,-4.841719806,7.013491205,-0.817782791,0.188764052,,,0,1,0,0,0,5,4,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,540,5.31,18.12,0.0,8.09,0.149,1,0.055,6.769,0.624,0.5670000000000001,0.705,0.69,0.42100000000000004,4.26,0.037000000000000005,1.528,0.105058518,0.138058591,0.19035648800000002,0.249649598,0.6776215,0.4,0.248970356,0.24,-0.080948025,0.050190486,-0.060782709000000004,0.067762148,0.609859335,0.33881074200000005,0.6779999999999999,-4.93605507,4.377382187,-2.203010569,-0.46397842,,,0,1,0,0,0,3,2,Go,4
20-15-06_DK186_probe1,20-15-06_DK186,425,12.83,11.17,0.01,22.691,0.059000000000000004,0,0.016,6.954,0.733,0.6859999999999999,0.762,0.843,0.565,13.952,0.054000000000000006,1.3219999999999998,0.12921579,0.168111475,0.222654855,0.24118624600000002,0.2177011,0.46,0.432763984,0.24,-0.10296053,1.57,0.008771199,0.021770111,0.195930997,0.108850554,0.218,-2.5747452969999998,3.050254686,-0.298147233,0.242303737,,,0,1,0,0,0,3,1,Go,4
